ngram,count,frequency,percentage
AIM,1,0.0003780718336483932,0.03780718336483932
AKN,1,0.0003780718336483932,0.03780718336483932
ALA,1,0.0003780718336483932,0.03780718336483932
ALD,1,0.0003780718336483932,0.03780718336483932
ALG,1,0.0003780718336483932,0.03780718336483932
ALO,1,0.0003780718336483932,0.03780718336483932
ALP,1,0.0003780718336483932,0.03780718336483932
ALT,1,0.0003780718336483932,0.03780718336483932
ALY,1,0.0003780718336483932,0.03780718336483932
AMA,1,0.0003780718336483932,0.03780718336483932
AMB,1,0.0003780718336483932,0.03780718336483932
AMC,1,0.0003780718336483932,0.03780718336483932
AMP,1,0.0003780718336483932,0.03780718336483932
AMS,1,0.0003780718336483932,0.03780718336483932
AMW,1,0.0003780718336483932,0.03780718336483932
ANK,1,0.0003780718336483932,0.03780718336483932
ANN,1,0.0003780718336483932,0.03780718336483932
ANP,1,0.0003780718336483932,0.03780718336483932
ANU,1,0.0003780718336483932,0.03780718336483932
ANY,1,0.0003780718336483932,0.03780718336483932
APH,1,0.0003780718336483932,0.03780718336483932
APR,1,0.0003780718336483932,0.03780718336483932
ARK,1,0.0003780718336483932,0.03780718336483932
ARO,1,0.0003780718336483932,0.03780718336483932
ARS,1,0.0003780718336483932,0.03780718336483932
ASA,1,0.0003780718336483932,0.03780718336483932
ASH,1,0.0003780718336483932,0.03780718336483932
ATC,1,0.0003780718336483932,0.03780718336483932
ATN,1,0.0003780718336483932,0.03780718336483932
ATO,1,0.0003780718336483932,0.03780718336483932
ATP,1,0.0003780718336483932,0.03780718336483932
AUN,1,0.0003780718336483932,0.03780718336483932
AUT,1,0.0003780718336483932,0.03780718336483932
AVE,1,0.0003780718336483932,0.03780718336483932
AYT,1,0.0003780718336483932,0.03780718336483932
BEA,1,0.0003780718336483932,0.03780718336483932
BEE,1,0.0003780718336483932,0.03780718336483932
BET,1,0.0003780718336483932,0.03780718336483932
BIL,1,0.0003780718336483932,0.03780718336483932
BIN,1,0.0003780718336483932,0.03780718336483932
BON,1,0.0003780718336483932,0.03780718336483932
BOT,1,0.0003780718336483932,0.03780718336483932
BRU,1,0.0003780718336483932,0.03780718336483932
BSE,1,0.0003780718336483932,0.03780718336483932
BST,1,0.0003780718336483932,0.03780718336483932
BTR,1,0.0003780718336483932,0.03780718336483932
BYA,1,0.0003780718336483932,0.03780718336483932
CAS,1,0.0003780718336483932,0.03780718336483932
CCO,1,0.0003780718336483932,0.03780718336483932
CCR,1,0.0003780718336483932,0.03780718336483932
CEC,1,0.0003780718336483932,0.03780718336483932
CEF,1,0.0003780718336483932,0.03780718336483932
CEM,1,0.0003780718336483932,0.03780718336483932
CEO,1,0.0003780718336483932,0.03780718336483932
CER,1,0.0003780718336483932,0.03780718336483932
CET,1,0.0003780718336483932,0.03780718336483932
CEV,1,0.0003780718336483932,0.03780718336483932
CEW,1,0.0003780718336483932,0.03780718336483932
CHE,1,0.0003780718336483932,0.03780718336483932
CHL,1,0.0003780718336483932,0.03780718336483932
CHS,1,0.0003780718336483932,0.03780718336483932
CIR,1,0.0003780718336483932,0.03780718336483932
CLE,1,0.0003780718336483932,0.03780718336483932
COU,1,0.0003780718336483932,0.03780718336483932
CPR,1,0.0003780718336483932,0.03780718336483932
CRA,1,0.0003780718336483932,0.03780718336483932
CRI,1,0.0003780718336483932,0.03780718336483932
CSG,1,0.0003780718336483932,0.03780718336483932
CTA,1,0.0003780718336483932,0.03780718336483932
CTD,1,0.0003780718336483932,0.03780718336483932
CTF,1,0.0003780718336483932,0.03780718336483932
CTL,1,0.0003780718336483932,0.03780718336483932
CUL,1,0.0003780718336483932,0.03780718336483932
CUM,1,0.0003780718336483932,0.03780718336483932
CYM,1,0.0003780718336483932,0.03780718336483932
DAC,1,0.0003780718336483932,0.03780718336483932
DAK,1,0.0003780718336483932,0.03780718336483932
DAN,1,0.0003780718336483932,0.03780718336483932
DAR,1,0.0003780718336483932,0.03780718336483932
DBO,1,0.0003780718336483932,0.03780718336483932
DBY,1,0.0003780718336483932,0.03780718336483932
DCA,1,0.0003780718336483932,0.03780718336483932
DCO,1,0.0003780718336483932,0.03780718336483932
DCS,1,0.0003780718336483932,0.03780718336483932
DDE,1,0.0003780718336483932,0.03780718336483932
DDI,1,0.0003780718336483932,0.03780718336483932
DDT,1,0.0003780718336483932,0.03780718336483932
DER,1,0.0003780718336483932,0.03780718336483932
DEV,1,0.0003780718336483932,0.03780718336483932
DFR,1,0.0003780718336483932,0.03780718336483932
DGE,1,0.0003780718336483932,0.03780718336483932
DHE,1,0.0003780718336483932,0.03780718336483932
DIA,1,0.0003780718336483932,0.03780718336483932
DIC,1,0.0003780718336483932,0.03780718336483932
DIR,1,0.0003780718336483932,0.03780718336483932
DKE,1,0.0003780718336483932,0.03780718336483932
DLE,1,0.0003780718336483932,0.03780718336483932
DLI,1,0.0003780718336483932,0.03780718336483932
DMA,1,0.0003780718336483932,0.03780718336483932
DME,1,0.0003780718336483932,0.03780718336483932
DNG,1,0.0003780718336483932,0.03780718336483932
DOC,1,0.0003780718336483932,0.03780718336483932
DON,1,0.0003780718336483932,0.03780718336483932
DRU,1,0.0003780718336483932,0.03780718336483932
DSA,1,0.0003780718336483932,0.03780718336483932
DSC,1,0.0003780718336483932,0.03780718336483932
DSH,1,0.0003780718336483932,0.03780718336483932
DST,1,0.0003780718336483932,0.03780718336483932
DSU,1,0.0003780718336483932,0.03780718336483932
DTO,1,0.0003780718336483932,0.03780718336483932
DWH,1,0.0003780718336483932,0.03780718336483932
EAF,1,0.0003780718336483932,0.03780718336483932
EAK,1,0.0003780718336483932,0.03780718336483932
EAM,1,0.0003780718336483932,0.03780718336483932
EAT,1,0.0003780718336483932,0.03780718336483932
EAU,1,0.0003780718336483932,0.03780718336483932
ECH,1,0.0003780718336483932,0.03780718336483932
ECU,1,0.0003780718336483932,0.03780718336483932
EDA,1,0.0003780718336483932,0.03780718336483932
EDB,1,0.0003780718336483932,0.03780718336483932
EDE,1,0.0003780718336483932,0.03780718336483932
EDF,1,0.0003780718336483932,0.03780718336483932
EDG,1,0.0003780718336483932,0.03780718336483932
EDK,1,0.0003780718336483932,0.03780718336483932
EDL,1,0.0003780718336483932,0.03780718336483932
EDM,1,0.0003780718336483932,0.03780718336483932
EDO,1,0.0003780718336483932,0.03780718336483932
EDR,1,0.0003780718336483932,0.03780718336483932
EED,1,0.0003780718336483932,0.03780718336483932
EEN,1,0.0003780718336483932,0.03780718336483932
EEP,1,0.0003780718336483932,0.03780718336483932
EFI,1,0.0003780718336483932,0.03780718336483932
EGE,1,0.0003780718336483932,0.03780718336483932
EIM,1,0.0003780718336483932,0.03780718336483932
ELI,1,0.0003780718336483932,0.03780718336483932
ELO,1,0.0003780718336483932,0.03780718336483932
ELP,1,0.0003780718336483932,0.03780718336483932
EMA,1,0.0003780718336483932,0.03780718336483932
EMT,1,0.0003780718336483932,0.03780718336483932
ENE,1,0.0003780718336483932,0.03780718336483932
ENU,1,0.0003780718336483932,0.03780718336483932
ENW,1,0.0003780718336483932,0.03780718336483932
EPE,1,0.0003780718336483932,0.03780718336483932
EPO,1,0.0003780718336483932,0.03780718336483932
ERC,1,0.0003780718336483932,0.03780718336483932
ERF,1,0.0003780718336483932,0.03780718336483932
ERM,1,0.0003780718336483932,0.03780718336483932
ERN,1,0.0003780718336483932,0.03780718336483932
ERO,1,0.0003780718336483932,0.03780718336483932
ERT,1,0.0003780718336483932,0.03780718336483932
ERU,1,0.0003780718336483932,0.03780718336483932
ERW,1,0.0003780718336483932,0.03780718336483932
ESB,1,0.0003780718336483932,0.03780718336483932
ESD,1,0.0003780718336483932,0.03780718336483932
ESK,1,0.0003780718336483932,0.03780718336483932
ESM,1,0.0003780718336483932,0.03780718336483932
ETE,1,0.0003780718336483932,0.03780718336483932
ETR,1,0.0003780718336483932,0.03780718336483932
ETU,1,0.0003780718336483932,0.03780718336483932
EUS,1,0.0003780718336483932,0.03780718336483932
EWE,1,0.0003780718336483932,0.03780718336483932
EWH,1,0.0003780718336483932,0.03780718336483932
EWO,1,0.0003780718336483932,0.03780718336483932
EXA,1,0.0003780718336483932,0.03780718336483932
EXS,1,0.0003780718336483932,0.03780718336483932
EYA,1,0.0003780718336483932,0.03780718336483932
EYC,1,0.0003780718336483932,0.03780718336483932
EYE,1,0.0003780718336483932,0.03780718336483932
EYR,1,0.0003780718336483932,0.03780718336483932
EYW,1,0.0003780718336483932,0.03780718336483932
FAG,1,0.0003780718336483932,0.03780718336483932
FAT,1,0.0003780718336483932,0.03780718336483932
FCL,1,0.0003780718336483932,0.03780718336483932
FEC,1,0.0003780718336483932,0.03780718336483932
FFE,1,0.0003780718336483932,0.03780718336483932
FFI,1,0.0003780718336483932,0.03780718336483932
FIL,1,0.0003780718336483932,0.03780718336483932
FIN,1,0.0003780718336483932,0.03780718336483932
FIR,1,0.0003780718336483932,0.03780718336483932
FIV,1,0.0003780718336483932,0.03780718336483932
FLE,1,0.0003780718336483932,0.03780718336483932
FON,1,0.0003780718336483932,0.03780718336483932
FRA,1,0.0003780718336483932,0.03780718336483932
FTC,1,0.0003780718336483932,0.03780718336483932
FTE,1,0.0003780718336483932,0.03780718336483932
FTO,1,0.0003780718336483932,0.03780718336483932
FTS,1,0.0003780718336483932,0.03780718336483932
FTW,1,0.0003780718336483932,0.03780718336483932
GAN,1,0.0003780718336483932,0.03780718336483932
GEC,1,0.0003780718336483932,0.03780718336483932
GEF,1,0.0003780718336483932,0.03780718336483932
GEH,1,0.0003780718336483932,0.03780718336483932
GEO,1,0.0003780718336483932,0.03780718336483932
GEX,1,0.0003780718336483932,0.03780718336483932
GHZ,1,0.0003780718336483932,0.03780718336483932
GIV,1,0.0003780718336483932,0.03780718336483932
GLI,1,0.0003780718336483932,0.03780718336483932
GME,1,0.0003780718336483932,0.03780718336483932
GPA,1,0.0003780718336483932,0.03780718336483932
GRO,1,0.0003780718336483932,0.03780718336483932
GSI,1,0.0003780718336483932,0.03780718336483932
GST,1,0.0003780718336483932,0.03780718336483932
GUE,1,0.0003780718336483932,0.03780718336483932
GUI,1,0.0003780718336483932,0.03780718336483932
GUO,1,0.0003780718336483932,0.03780718336483932
HAB,1,0.0003780718336483932,0.03780718336483932
HAF,1,0.0003780718336483932,0.03780718336483932
HAR,1,0.0003780718336483932,0.03780718336483932
HCH,1,0.0003780718336483932,0.03780718336483932
HCO,1,0.0003780718336483932,0.03780718336483932
HEB,1,0.0003780718336483932,0.03780718336483932
HED,1,0.0003780718336483932,0.03780718336483932
HEE,1,0.0003780718336483932,0.03780718336483932
HEW,1,0.0003780718336483932,0.03780718336483932
HFR,1,0.0003780718336483932,0.03780718336483932
HIL,1,0.0003780718336483932,0.03780718336483932
HLE,1,0.0003780718336483932,0.03780718336483932
HOD,1,0.0003780718336483932,0.03780718336483932
HON,1,0.0003780718336483932,0.03780718336483932
HOR,1,0.0003780718336483932,0.03780718336483932
HSP,1,0.0003780718336483932,0.03780718336483932
HTO,1,0.0003780718336483932,0.03780718336483932
HTW,1,0.0003780718336483932,0.03780718336483932
HYA,1,0.0003780718336483932,0.03780718336483932
HZT,1,0.0003780718336483932,0.03780718336483932
IAT,1,0.0003780718336483932,0.03780718336483932
IBO,1,0.0003780718336483932,0.03780718336483932
IBU,1,0.0003780718336483932,0.03780718336483932
ICH,1,0.0003780718336483932,0.03780718336483932
ICP,1,0.0003780718336483932,0.03780718336483932
ICS,1,0.0003780718336483932,0.03780718336483932
ICT,1,0.0003780718336483932,0.03780718336483932
IER,1,0.0003780718336483932,0.03780718336483932
IEW,1,0.0003780718336483932,0.03780718336483932
IFI,1,0.0003780718336483932,0.03780718336483932
IGU,1,0.0003780718336483932,0.03780718336483932
ILI,1,0.0003780718336483932,0.03780718336483932
IMI,1,0.0003780718336483932,0.03780718336483932
IMM,1,0.0003780718336483932,0.03780718336483932
INO,1,0.0003780718336483932,0.03780718336483932
IRC,1,0.0003780718336483932,0.03780718336483932
IRE,1,0.0003780718336483932,0.03780718336483932
IRS,1,0.0003780718336483932,0.03780718336483932
ISD,1,0.0003780718336483932,0.03780718336483932
ISR,1,0.0003780718336483932,0.03780718336483932
ISS,1,0.0003780718336483932,0.03780718336483932
ITA,1,0.0003780718336483932,0.03780718336483932
ITE,1,0.0003780718336483932,0.03780718336483932
ITI,1,0.0003780718336483932,0.03780718336483932
ITR,1,0.0003780718336483932,0.03780718336483932
IXC,1,0.0003780718336483932,0.03780718336483932
IXP,1,0.0003780718336483932,0.03780718336483932
JEC,1,0.0003780718336483932,0.03780718336483932
KEA,1,0.0003780718336483932,0.03780718336483932
KEE,1,0.0003780718336483932,0.03780718336483932
KNE,1,0.0003780718336483932,0.03780718336483932
KTH,1,0.0003780718336483932,0.03780718336483932
LAT,1,0.0003780718336483932,0.03780718336483932
LCI,1,0.0003780718336483932,0.03780718336483932
LCR,1,0.0003780718336483932,0.03780718336483932
LDD,1,0.0003780718336483932,0.03780718336483932
LDE,1,0.0003780718336483932,0.03780718336483932
LDR,1,0.0003780718336483932,0.03780718336483932
LEC,1,0.0003780718336483932,0.03780718336483932
LEE,1,0.0003780718336483932,0.03780718336483932
LEK,1,0.0003780718336483932,0.03780718336483932
LEL,1,0.0003780718336483932,0.03780718336483932
LEW,1,0.0003780718336483932,0.03780718336483932
LFO,1,0.0003780718336483932,0.03780718336483932
LGU,1,0.0003780718336483932,0.03780718336483932
LIB,1,0.0003780718336483932,0.03780718336483932
LIM,1,0.0003780718336483932,0.03780718336483932
LIT,1,0.0003780718336483932,0.03780718336483932
LKE,1,0.0003780718336483932,0.03780718336483932
LLE,1,0.0003780718336483932,0.03780718336483932
LLK,1,0.0003780718336483932,0.03780718336483932
LLS,1,0.0003780718336483932,0.03780718336483932
LLT,1,0.0003780718336483932,0.03780718336483932
LMO,1,0.0003780718336483932,0.03780718336483932
LPH,1,0.0003780718336483932,0.03780718336483932
LPR,1,0.0003780718336483932,0.03780718336483932
LSH,1,0.0003780718336483932,0.03780718336483932
LSS,1,0.0003780718336483932,0.03780718336483932
LTF,1,0.0003780718336483932,0.03780718336483932
LTS,1,0.0003780718336483932,0.03780718336483932
LUE,1,0.0003780718336483932,0.03780718336483932
LYE,1,0.0003780718336483932,0.03780718336483932
LYF,1,0.0003780718336483932,0.03780718336483932
LYP,1,0.0003780718336483932,0.03780718336483932
LYR,1,0.0003780718336483932,0.03780718336483932
LYY,1,0.0003780718336483932,0.03780718336483932
MAM,1,0.0003780718336483932,0.03780718336483932
MBI,1,0.0003780718336483932,0.03780718336483932
MEM,1,0.0003780718336483932,0.03780718336483932
MFR,1,0.0003780718336483932,0.03780718336483932
MIT,1,0.0003780718336483932,0.03780718336483932
MKE,1,0.0003780718336483932,0.03780718336483932
MMA,1,0.0003780718336483932,0.03780718336483932
MME,1,0.0003780718336483932,0.03780718336483932
MMO,1,0.0003780718336483932,0.03780718336483932
MON,1,0.0003780718336483932,0.03780718336483932
MOS,1,0.0003780718336483932,0.03780718336483932
MOV,1,0.0003780718336483932,0.03780718336483932
MPO,1,0.0003780718336483932,0.03780718336483932
MSC,1,0.0003780718336483932,0.03780718336483932
MWE,1,0.0003780718336483932,0.03780718336483932
NAC,1,0.0003780718336483932,0.03780718336483932
NAD,1,0.0003780718336483932,0.03780718336483932
NAM,1,0.0003780718336483932,0.03780718336483932
NAN,1,0.0003780718336483932,0.03780718336483932
NDC,1,0.0003780718336483932,0.03780718336483932
NDH,1,0.0003780718336483932,0.03780718336483932
NDL,1,0.0003780718336483932,0.03780718336483932
NDM,1,0.0003780718336483932,0.03780718336483932
NDN,1,0.0003780718336483932,0.03780718336483932
NDR,1,0.0003780718336483932,0.03780718336483932
NDW,1,0.0003780718336483932,0.03780718336483932
NEC,1,0.0003780718336483932,0.03780718336483932
NED,1,0.0003780718336483932,0.03780718336483932
NER,1,0.0003780718336483932,0.03780718336483932
NES,1,0.0003780718336483932,0.03780718336483932
NET,1,0.0003780718336483932,0.03780718336483932
NEX,1,0.0003780718336483932,0.03780718336483932
NFU,1,0.0003780718336483932,0.03780718336483932
NGA,1,0.0003780718336483932,0.03780718336483932
NGL,1,0.0003780718336483932,0.03780718336483932
NGO,1,0.0003780718336483932,0.03780718336483932
NGP,1,0.0003780718336483932,0.03780718336483932
NIN,1,0.0003780718336483932,0.03780718336483932
NIS,1,0.0003780718336483932,0.03780718336483932
NIV,1,0.0003780718336483932,0.03780718336483932
NKT,1,0.0003780718336483932,0.03780718336483932
NLE,1,0.0003780718336483932,0.03780718336483932
NNE,1,0.0003780718336483932,0.03780718336483932
NNI,1,0.0003780718336483932,0.03780718336483932
NNO,1,0.0003780718336483932,0.03780718336483932
NOB,1,0.0003780718336483932,0.03780718336483932
NOF,1,0.0003780718336483932,0.03780718336483932
NON,1,0.0003780718336483932,0.03780718336483932
NOR,1,0.0003780718336483932,0.03780718336483932
NPR,1,0.0003780718336483932,0.03780718336483932
NSC,1,0.0003780718336483932,0.03780718336483932
NSE,1,0.0003780718336483932,0.03780718336483932
NSF,1,0.0003780718336483932,0.03780718336483932
NSO,1,0.0003780718336483932,0.03780718336483932
NSP,1,0.0003780718336483932,0.03780718336483932
NTB,1,0.0003780718336483932,0.03780718336483932
NTF,1,0.0003780718336483932,0.03780718336483932
NTL,1,0.0003780718336483932,0.03780718336483932
NUS,1,0.0003780718336483932,0.03780718336483932
NWH,1,0.0003780718336483932,0.03780718336483932
NYS,1,0.0003780718336483932,0.03780718336483932
OAN,1,0.0003780718336483932,0.03780718336483932
OBS,1,0.0003780718336483932,0.03780718336483932
OCC,1,0.0003780718336483932,0.03780718336483932
OCE,1,0.0003780718336483932,0.03780718336483932
OCU,1,0.0003780718336483932,0.03780718336483932
ODC,1,0.0003780718336483932,0.03780718336483932
ODS,1,0.0003780718336483932,0.03780718336483932
OEN,1,0.0003780718336483932,0.03780718336483932
OEX,1,0.0003780718336483932,0.03780718336483932
OFL,1,0.0003780718336483932,0.03780718336483932
OFO,1,0.0003780718336483932,0.03780718336483932
OJE,1,0.0003780718336483932,0.03780718336483932
OMC,1,0.0003780718336483932,0.03780718336483932
OMF,1,0.0003780718336483932,0.03780718336483932
OMK,1,0.0003780718336483932,0.03780718336483932
OMT,1,0.0003780718336483932,0.03780718336483932
ONA,1,0.0003780718336483932,0.03780718336483932
OND,1,0.0003780718336483932,0.03780718336483932
ONE,1,0.0003780718336483932,0.03780718336483932
ONF,1,0.0003780718336483932,0.03780718336483932
ONI,1,0.0003780718336483932,0.03780718336483932
ONN,1,0.0003780718336483932,0.03780718336483932
ONO,1,0.0003780718336483932,0.03780718336483932
ONU,1,0.0003780718336483932,0.03780718336483932
OOM,1,0.0003780718336483932,0.03780718336483932
OOP,1,0.0003780718336483932,0.03780718336483932
ORE,1,0.0003780718336483932,0.03780718336483932
ORR,1,0.0003780718336483932,0.03780718336483932
ORS,1,0.0003780718336483932,0.03780718336483932
OST,1,0.0003780718336483932,0.03780718336483932
OTL,1,0.0003780718336483932,0.03780718336483932
OTS,1,0.0003780718336483932,0.03780718336483932
OTT,1,0.0003780718336483932,0.03780718336483932
OUP,1,0.0003780718336483932,0.03780718336483932
OUS,1,0.0003780718336483932,0.03780718336483932
OVE,1,0.0003780718336483932,0.03780718336483932
OWM,1,0.0003780718336483932,0.03780718336483932
OWT,1,0.0003780718336483932,0.03780718336483932
PAT,1,0.0003780718336483932,0.03780718336483932
PEA,1,0.0003780718336483932,0.03780718336483932
PEC,1,0.0003780718336483932,0.03780718336483932
PHA,1,0.0003780718336483932,0.03780718336483932
PHY,1,0.0003780718336483932,0.03780718336483932
PLO,1,0.0003780718336483932,0.03780718336483932
PSS,1,0.0003780718336483932,0.03780718336483932
PTA,1,0.0003780718336483932,0.03780718336483932
PTE,1,0.0003780718336483932,0.03780718336483932
PTO,1,0.0003780718336483932,0.03780718336483932
PTS,1,0.0003780718336483932,0.03780718336483932
PUT,1,0.0003780718336483932,0.03780718336483932
PYA,1,0.0003780718336483932,0.03780718336483932
PYS,1,0.0003780718336483932,0.03780718336483932
PYT,1,0.0003780718336483932,0.03780718336483932
RAG,1,0.0003780718336483932,0.03780718336483932
RAL,1,0.0003780718336483932,0.03780718336483932
RAP,1,0.0003780718336483932,0.03780718336483932
RAU,1,0.0003780718336483932,0.03780718336483932
RCA,1,0.0003780718336483932,0.03780718336483932
RCE,1,0.0003780718336483932,0.03780718336483932
RCI,1,0.0003780718336483932,0.03780718336483932
RCU,1,0.0003780718336483932,0.03780718336483932
RDB,1,0.0003780718336483932,0.03780718336483932
RDC,1,0.0003780718336483932,0.03780718336483932
RDE,1,0.0003780718336483932,0.03780718336483932
RDO,1,0.0003780718336483932,0.03780718336483932
REB,1,0.0003780718336483932,0.03780718336483932
REG,1,0.0003780718336483932,0.03780718336483932
REH,1,0.0003780718336483932,0.03780718336483932
REL,1,0.0003780718336483932,0.03780718336483932
REM,1,0.0003780718336483932,0.03780718336483932
REU,1,0.0003780718336483932,0.03780718336483932
RFR,1,0.0003780718336483932,0.03780718336483932
RIN,1,0.0003780718336483932,0.03780718336483932
RKE,1,0.0003780718336483932,0.03780718336483932
RMA,1,0.0003780718336483932,0.03780718336483932
RME,1,0.0003780718336483932,0.03780718336483932
ROC,1,0.0003780718336483932,0.03780718336483932
ROG,1,0.0003780718336483932,0.03780718336483932
ROJ,1,0.0003780718336483932,0.03780718336483932
RON,1,0.0003780718336483932,0.03780718336483932
ROO,1,0.0003780718336483932,0.03780718336483932
ROT,1,0.0003780718336483932,0.03780718336483932
RRE,1,0.0003780718336483932,0.03780718336483932
RSB,1,0.0003780718336483932,0.03780718336483932
RSC,1,0.0003780718336483932,0.03780718336483932
RSH,1,0.0003780718336483932,0.03780718336483932
RSI,1,0.0003780718336483932,0.03780718336483932
RSZ,1,0.0003780718336483932,0.03780718336483932
RTA,1,0.0003780718336483932,0.03780718336483932
RTF,1,0.0003780718336483932,0.03780718336483932
RTH,1,0.0003780718336483932,0.03780718336483932
RTM,1,0.0003780718336483932,0.03780718336483932
RTS,1,0.0003780718336483932,0.03780718336483932
RUE,1,0.0003780718336483932,0.03780718336483932
RUS,1,0.0003780718336483932,0.03780718336483932
RUT,1,0.0003780718336483932,0.03780718336483932
RVA,1,0.0003780718336483932,0.03780718336483932
RVI,1,0.0003780718336483932,0.03780718336483932
RWI,1,0.0003780718336483932,0.03780718336483932
RYA,1,0.0003780718336483932,0.03780718336483932
RYC,1,0.0003780718336483932,0.03780718336483932
RYO,1,0.0003780718336483932,0.03780718336483932
RYS,1,0.0003780718336483932,0.03780718336483932
SAD,1,0.0003780718336483932,0.03780718336483932
SAL,1,0.0003780718336483932,0.03780718336483932
SAP,1,0.0003780718336483932,0.03780718336483932
SAV,1,0.0003780718336483932,0.03780718336483932
SBI,1,0.0003780718336483932,0.03780718336483932
SBU,1,0.0003780718336483932,0.03780718336483932
SCI,1,0.0003780718336483932,0.03780718336483932
SCL,1,0.0003780718336483932,0.03780718336483932
SCR,1,0.0003780718336483932,0.03780718336483932
SDE,1,0.0003780718336483932,0.03780718336483932
SDO,1,0.0003780718336483932,0.03780718336483932
SEC,1,0.0003780718336483932,0.03780718336483932
SED,1,0.0003780718336483932,0.03780718336483932
SEE,1,0.0003780718336483932,0.03780718336483932
SEQ,1,0.0003780718336483932,0.03780718336483932
SER,1,0.0003780718336483932,0.03780718336483932
SET,1,0.0003780718336483932,0.03780718336483932
SEV,1,0.0003780718336483932,0.03780718336483932
SFO,1,0.0003780718336483932,0.03780718336483932
SGI,1,0.0003780718336483932,0.03780718336483932
SHF,1,0.0003780718336483932,0.03780718336483932
SID,1,0.0003780718336483932,0.03780718336483932
SIE,1,0.0003780718336483932,0.03780718336483932
SIT,1,0.0003780718336483932,0.03780718336483932
SKE,1,0.0003780718336483932,0.03780718336483932
SOC,1,0.0003780718336483932,0.03780718336483932
SOM,1,0.0003780718336483932,0.03780718336483932
SOP,1,0.0003780718336483932,0.03780718336483932
SOR,1,0.0003780718336483932,0.03780718336483932
SOT,1,0.0003780718336483932,0.03780718336483932
SPE,1,0.0003780718336483932,0.03780718336483932
SPR,1,0.0003780718336483932,0.03780718336483932
SRO,1,0.0003780718336483932,0.03780718336483932
SSE,1,0.0003780718336483932,0.03780718336483932
SSO,1,0.0003780718336483932,0.03780718336483932
SSR,1,0.0003780718336483932,0.03780718336483932
SSS,1,0.0003780718336483932,0.03780718336483932
SSU,1,0.0003780718336483932,0.03780718336483932
SSY,1,0.0003780718336483932,0.03780718336483932
STO,1,0.0003780718336483932,0.03780718336483932
STS,1,0.0003780718336483932,0.03780718336483932
SUA,1,0.0003780718336483932,0.03780718336483932
SUB,1,0.0003780718336483932,0.03780718336483932
SUC,1,0.0003780718336483932,0.03780718336483932
SUF,1,0.0003780718336483932,0.03780718336483932
SVF,1,0.0003780718336483932,0.03780718336483932
SVM,1,0.0003780718336483932,0.03780718336483932
SWH,1,0.0003780718336483932,0.03780718336483932
SYS,1,0.0003780718336483932,0.03780718336483932
SZE,1,0.0003780718336483932,0.03780718336483932
TAB,1,0.0003780718336483932,0.03780718336483932
TAI,1,0.0003780718336483932,0.03780718336483932
TAL,1,0.0003780718336483932,0.03780718336483932
TAY,1,0.0003780718336483932,0.03780718336483932
TBR,1,0.0003780718336483932,0.03780718336483932
TBU,1,0.0003780718336483932,0.03780718336483932
TCO,1,0.0003780718336483932,0.03780718336483932
TDE,1,0.0003780718336483932,0.03780718336483932
TDI,1,0.0003780718336483932,0.03780718336483932
TDO,1,0.0003780718336483932,0.03780718336483932
TEF,1,0.0003780718336483932,0.03780718336483932
TEM,1,0.0003780718336483932,0.03780718336483932
TEV,1,0.0003780718336483932,0.03780718336483932
TEW,1,0.0003780718336483932,0.03780718336483932
TFI,1,0.0003780718336483932,0.03780718336483932
THT,1,0.0003780718336483932,0.03780718336483932
TID,1,0.0003780718336483932,0.03780718336483932
TIE,1,0.0003780718336483932,0.03780718336483932
TIF,1,0.0003780718336483932,0.03780718336483932
TLE,1,0.0003780718336483932,0.03780718336483932
TLI,1,0.0003780718336483932,0.03780718336483932
TME,1,0.0003780718336483932,0.03780718336483932
TNU,1,0.0003780718336483932,0.03780718336483932
TOA,1,0.0003780718336483932,0.03780718336483932
TOD,1,0.0003780718336483932,0.03780718336483932
TOF,1,0.0003780718336483932,0.03780718336483932
TOG,1,0.0003780718336483932,0.03780718336483932
TOI,1,0.0003780718336483932,0.03780718336483932
TON,1,0.0003780718336483932,0.03780718336483932
TOU,1,0.0003780718336483932,0.03780718336483932
TPL,1,0.0003780718336483932,0.03780718336483932
TPU,1,0.0003780718336483932,0.03780718336483932
TRE,1,0.0003780718336483932,0.03780718336483932
TRY,1,0.0003780718336483932,0.03780718336483932
TSE,1,0.0003780718336483932,0.03780718336483932
TSR,1,0.0003780718336483932,0.03780718336483932
TSS,1,0.0003780718336483932,0.03780718336483932
TTA,1,0.0003780718336483932,0.03780718336483932
TTO,1,0.0003780718336483932,0.03780718336483932
TUR,1,0.0003780718336483932,0.03780718336483932
TWA,1,0.0003780718336483932,0.03780718336483932
TWO,1,0.0003780718336483932,0.03780718336483932
TYA,1,0.0003780718336483932,0.03780718336483932
TYF,1,0.0003780718336483932,0.03780718336483932
TYP,1,0.0003780718336483932,0.03780718336483932
UAL,1,0.0003780718336483932,0.03780718336483932
UBT,1,0.0003780718336483932,0.03780718336483932
UCH,1,0.0003780718336483932,0.03780718336483932
UEK,1,0.0003780718336483932,0.03780718336483932
UFF,1,0.0003780718336483932,0.03780718336483932
UIS,1,0.0003780718336483932,0.03780718336483932
ULE,1,0.0003780718336483932,0.03780718336483932
ULF,1,0.0003780718336483932,0.03780718336483932
ULM,1,0.0003780718336483932,0.03780718336483932
UME,1,0.0003780718336483932,0.03780718336483932
UNI,1,0.0003780718336483932,0.03780718336483932
